battery,cycle,charge_voltage_avg,charge_voltage_min,charge_voltage_max,charge_current_avg,charge_current_min,charge_current_max,charge_temp_avg,charge_temp_min,charge_temp_max,charge_duration_s,discharge_voltage_avg,discharge_voltage_min,discharge_voltage_max,discharge_current_avg,discharge_current_min,discharge_current_max,discharge_temp_avg,discharge_temp_min,discharge_temp_max,discharge_duration_s,RUL,capacity_Ah
B0026,1,4.141201653896207,2.832776795265265,4.202087184399668,0.667541798572579,-3.0711430147814576,1.5210667967813098,27.49191962028588,26.358730107291,29.712547889456097,10806.079,3.404890220315493,1.98069037313681,4.185453870728775,-1.0495360191773455,-4.027935564812271,0.0025381346004649,32.764485625071856,26.41603138908335,40.711455499237935,6515.422000000006,27,1.8132504303869896
B0026,2,4.140625863122533,2.9246526016841714,4.201800406214022,0.6701612599211153,-3.196598874168277,1.5188620532080546,27.32074949672835,26.254191405178176,29.723589161365588,10807.328,3.418631404129339,1.9296821070764223,4.191986600147927,-1.050189726248142,-4.029362314258353,0.0026753842679465,32.560591865941106,26.345453817866563,40.56984371986605,6516.219,26,1.8149760087078304
B0026,3,4.141477702820736,2.950410883770796,4.202590791366118,0.6685956511209452,-3.224705889644605,1.520930837350663,27.361389878771373,26.428221857640484,29.475019707607043,10806.312,3.445302257969772,2.169258771295841,4.19141376026019,-1.0474152615120338,-4.027846247982629,0.0022300953649009,32.70948277164228,26.842146069678503,40.42073541309615,6489.5,25,1.8135354175561995
B0026,4,4.14129342595622,2.997375231525837,4.2018763992449575,0.6612426692620965,-3.296027590611385,1.5200041244206388,27.601206488801058,26.676404478156545,29.777412181263617,10807.906,3.4281919482774947,1.898741105703338,4.188502919522219,-1.0511342688931855,-4.028749226179444,0.0031754521995803,32.89402601565415,26.73411994275517,40.839359753382105,6471.25,24,1.815149273310334
B0026,5,4.141061388984908,2.9731465276425744,4.201993794143828,0.6607615652690718,-3.273301036900925,1.5195805140047465,27.5560338652473,26.6155135937148,29.77882612386636,10800.765,3.433945869545595,1.9095478812878093,4.191429313781171,-1.051239794627214,-4.028704122042971,0.002372958802629,32.88851048708752,26.66618164782183,40.762597974826,6466.672,23,1.81429130140682
B0026,6,4.142075240527851,2.9958003675226386,4.201858302742679,0.658016502877893,-3.284921216334164,1.5185016522026362,27.48308982507185,26.45424684316916,29.74536095758909,10773.265,3.2986715430208906,2.044256084427152,3.986547462246525,-0.8176606997984731,-4.028710959917574,0.0042669843413738,31.60887613480477,26.28928363042606,39.78739652537364,6410.672,22,1.8132504303869896
B0026,7,4.137579859342261,2.8849872666842904,4.202694701543434,0.6661994223268229,-3.137083128145333,1.5181937890602637,27.309402384402443,26.233971235111127,29.83242640977741,10764.344,3.395711592779412,1.8584184081271529,4.1842030048921135,-1.051071206615797,-4.028058491701451,0.007320773684125,32.4909596779559,26.458131735942853,40.12859054534907,6474.156,21,1.8165277958816064
B0026,8,4.1380576898969785,2.9214320667215565,4.20208093227589,0.668459147157186,-3.187907213348818,1.519438894812824,27.75605769768281,26.850415302751728,30.163184091041693,10686.219,3.4209107644287986,1.9288388497995343,4.189253474215399,-1.0489813674620347,-4.028495234172356,0.0024839459442753,32.63416073863936,26.47590651334998,40.39287009990307,6460.75,20,1.8085638576011065
B0026,9,4.159651910228998,3.332430691295955,4.202183958735513,0.5665776412397983,-3.743932693127008,1.5183175619851816,28.527652725059767,26.48920907709829,36.57510909471598,9102.89,3.429005234202988,1.935441772448038,4.190404777859946,-1.0490946281054965,-4.027850787866815,0.0033537086172802,32.646683898798194,26.42062980997116,40.37811271633581,6448.907,19,1.804936077644182
B0026,10,4.138062491707567,2.973629811457723,4.202226090456463,0.6684906197632172,-3.2546875881533177,1.521091978409914,27.471980359822368,26.4103958788768,29.936163495550577,10559.0,3.4422746572295977,2.084244057146889,4.188068725985081,-1.042943784297617,-4.03024351282461,0.0049785783479378,32.95341147758712,26.668129241717903,40.6345527951007,6447.125,18,1.8049315924982108
B0026,11,4.138636236990235,2.984531055157063,4.202372950858189,0.6601048617627342,-3.274243245052643,1.5211351653068614,27.52843405854803,26.6648785286543,29.90319046738531,10581.078,3.391747147883427,1.896444377630184,4.137907749692748,-1.002108129626011,-4.0277523093513175,0.0035022633535197,32.14122281811958,26.253373650244296,40.0980220096873,6431.219,17,1.8049315924982108
B0026,12,4.139938548874073,3.019464697663897,4.202757427090655,0.6626038755610074,-3.3254110633626706,1.5205898776616324,27.84553677808042,26.52029826468909,30.311865733626867,10564.297,3.433128893119263,2.039907733440496,4.186123854255208,-1.046478428570111,-4.028862296598938,0.0024654215761141,32.73498021932445,26.46703845524767,40.34748376711444,6442.203,16,1.809804813280106
B0026,13,4.138614723254296,2.96014879721541,4.202775404275562,0.6595156646348416,-3.241818151787191,1.5259771005400848,27.23010445674317,25.962005229883165,29.75869066229592,10670.063,3.444561840470864,2.1312634408664395,4.1900980869893365,-1.046791486848897,-4.027646271570473,0.0071798509964851,33.0777254348539,26.866927200418345,40.65512551876581,6427.079,15,1.806556213274488
B0026,14,4.137159690567905,2.9984653712668656,4.20261708253693,0.671345788146531,-3.2903580516745143,1.520222364403462,27.83397225349428,26.86559209726126,30.33555599574748,10422.984,3.435084142217923,1.8782785619868927,4.18806162606315,-1.0469850347811238,-4.029328017656563,0.0061861294480158,33.067457381369145,26.846354528059383,40.78648924035223,6417.156,14,1.7938155707698509
B0026,15,4.137991082085751,3.0166436371234946,4.201942008053539,0.6574903264254928,-3.3166842693346408,1.520187846478655,27.9024692717537,26.844219412714235,30.42461030734828,10580.156000000004,3.4457210478614795,1.9640553148703688,4.1883484559434,-1.0475275600281526,-4.029272047274109,0.0057412529901298,32.902717226956746,26.721977656250186,40.64545029611132,6398.907,13,1.799304949381792
B0026,16,4.137720335999693,3.0076314714353134,4.202067105911768,0.6638413050548198,-3.2942604460344587,1.5182314031394977,27.77727685232769,26.718953347038973,30.265896241564626,10479.5,3.4449342432242034,1.9028600928182504,4.18723267594963,-1.0476470565655591,-4.028750889542927,0.0039839523366369,33.04143942038261,26.76115770717377,40.753548433947245,6384.75,12,1.7842197448470132
B0026,17,4.139035077115013,3.0257151283362127,4.201825814994342,0.6502206335926307,-3.3160113739909387,1.5200624531353446,27.68879231661925,26.75393932349161,30.119244655829085,10589.297,3.348388974288582,2.066791178782658,4.116319031433004,-0.99787222854682,-4.027668196882973,0.0052491922432533,33.28920270851618,27.27201811362596,40.90407080657346,6284.063,11,1.795972684272296
B0026,18,4.140416900691975,3.0365924218482068,4.202022144021714,0.6429429175848006,-3.326511162483801,1.5208505167345172,27.80239625420814,26.778964250628604,30.37989941847062,10748.938,3.4115903895548496,2.1735697218309302,4.182977160580856,-1.05175253436239,-4.027827958238032,0.0037481053878815,33.31828122927918,27.17816526533157,40.76016987388447,6370.937000000005,10,1.8007519383961936
B0026,19,4.13139065501974,2.9079423803915856,4.203084357142175,0.6803154605582474,-3.1413407702818965,1.5235531668030058,28.31329904657268,27.2006444356393,31.265066104037302,10225.11,3.4077180188358045,1.869998135001252,4.188680037627242,-1.0581306387784024,-4.02962982115965,0.0051528939231688,33.24546150252619,27.037146422025582,40.86760057065783,6359.812,9,1.795972684272296
B0026,20,4.133449313953444,2.9602739974322856,4.202653065693642,0.6761336836352734,-3.2205903131037648,1.5215577769055075,28.09713693269282,27.03194490855812,30.965980772157994,10270.453,3.416993809879986,1.834360851438286,4.189566172290167,-1.0584303641401285,-4.028266984927104,0.0025270811599359,33.19381621015531,26.912811421770908,40.8457724786952,6346.156,8,1.7931026940553298
B0026,21,4.134282263704352,2.9553031060736643,4.202713794989016,0.6777237034504077,-3.2213343315301035,1.5213907964433204,27.964173585934454,26.89261348299813,30.808506780361235,10255.313,3.42793089154598,1.8588013920189888,4.191202777072821,-1.058835499937123,-4.029480151507068,0.0037213046467527,32.950371591621256,26.79458788311544,40.61328442378913,6328.172,7,1.8010267542068712
B0026,22,4.135254189150476,2.975299581249589,4.201977126513724,0.6769690278813841,-3.2540241868870248,1.520031324698193,27.86282722551892,26.755890136719383,30.676154239638752,10284.375,3.450423062016945,2.1656553710973343,4.18738502716279,-1.048570222149277,-4.028789778263289,0.0035330190275669,32.98142836772341,26.68911300750602,40.55411444614823,6326.062,6,1.7824572301269948
B0026,23,4.136149802764728,2.9949295499050885,4.202641570101522,0.6672937661000304,-3.288554864215493,1.5229408616967404,27.64347468228405,26.676578370625627,30.47035274931954,10313.407,3.4243550860962872,2.161441726851442,4.187376898822461,-1.0522245912177104,-4.028805091889541,0.0059127690455949,32.285643510120714,26.055865754438425,39.89740047610024,6352.843,5,1.7959303030608789
B0026,24,4.139517056698664,3.0441197656790213,4.202734219706092,0.6491004161827133,-3.3582649250424783,1.5220611178226504,27.83420249402836,26.778479708474368,30.70834829170997,10531.859,3.419928142613709,1.835778475678541,4.187719914558781,-1.0562946339613315,-4.028118554798276,0.0047367140198739,32.40988062398286,26.129925036104066,40.148009555945954,6309.172000000006,4,1.7783142127341005
B0026,25,4.180850067036646,3.430961370310281,4.202409837925387,0.4610480151031745,-3.906619865547418,1.520061110981792,27.36130959129505,26.170392267741047,30.16481812376367,7543.469,3.4304184604928114,1.7730752055194368,4.187714468300498,-1.0562794361681302,-4.032124737768037,0.005421915601619,32.395070835603484,26.125417290944853,40.16428171644192,6284.297,3,1.771719092984802
B0026,26,4.135695331306859,2.9866017165076384,4.202264884807924,0.6664271178926798,-3.2695123614777497,1.519762771162303,27.140579379785628,26.136873155727496,29.992122099546258,10274.11,3.4416415585585702,1.803496921850417,4.188634886565279,-1.0570022650761444,-4.029296562552747,0.0040769285739112,32.48055490141574,26.079677017636747,40.34822918896084,6265.969,2,1.7790749489536772
B0026,27,4.137368470088964,2.980175205124189,4.204153011333796,0.6607967561389655,-3.2529044548962847,1.518605255501646,27.155323832349467,26.118495514534235,30.013618055756247,10359.328,3.448941537538792,1.8019162984387032,4.188731148597371,-1.0532958143214937,-4.029143714811075,0.0048421977648902,32.39831599080119,26.06579910051455,40.155136061235744,6266.641,1,1.7733229782464677
B0026,28,4.138182491504687,3.002160250415568,4.20206545317209,0.6632306266417983,-3.2944740487375097,1.520046432467429,27.067975971835228,26.00614914909657,29.882162311058448,10312.172,3.3679598202717265,2.094755756018166,4.16813557610843,-1.061746365944055,-4.028758416480095,0.0038136829486532,32.5316653403438,26.214960316138946,40.01460073648428,6198.75,0,1.768754111010884
B0027,1,4.163642000660936,2.919266786110106,4.214718602709106,0.6659813291698633,-2.2580306043594067,1.4974570691937723,27.572556781407965,26.209809740016976,29.86261187528957,10806.079,3.415635388206693,2.4407952016086623,4.201942981365258,-1.048298128077691,-3.9783143078898098,0.0033235094318512,33.531461449042084,26.281751283369985,42.07194057268294,6515.422000000006,27,1.8135490722149412
B0027,2,4.165154896756639,2.9935673827421247,4.214620127189335,0.6655481239819334,-2.2577161510149906,1.496094409669627,27.426506912059374,25.93338736500799,29.900680585554188,10807.328,3.405140913759623,2.4193060956450503,4.206957767652323,-1.049212058679183,-3.976892542613384,0.0033952109005791,33.768115475386416,25.96471800834349,42.526459613766654,6516.219,26,1.814238465116796
B0027,3,4.168154175424927,2.978398844179535,4.214626348821452,0.6607414411038733,-2.258049224284272,1.4976200554671404,27.367887358203696,26.03155614321373,29.737943483552232,10806.312,3.425659661801085,2.4982363525248754,4.206087528624208,-1.0465273412198817,-3.97684768172696,0.0040588257307502,34.0575363030056,26.16581952276488,42.65704114936764,6489.5,25,1.812859679313087
B0027,4,4.168510153373968,3.025996574835,4.21469976921516,0.6577150192414809,-2.2582507546107364,1.4951163728455084,27.68352585024536,26.268999939617565,30.045818447384573,10807.906,3.42016992082392,2.47983581845354,4.206597549468143,-1.0503251867609642,-3.977001193359909,0.003214423968181,34.34311925332076,26.28854598953176,43.07456793109374,6471.25,24,1.814424244673997
B0027,5,4.168852787959462,3.01951567587714,4.214699222693123,0.6564766077773094,-2.257560424957145,1.4948643273674942,27.71188396667604,26.328684154830608,30.020368486305088,10800.765,3.4180604683404985,2.4669313816061296,4.206708529635488,-1.0497801003401392,-3.975861081535826,0.0026358337984817,34.3900563067441,26.342034597511443,43.12836631992577,6466.672,23,1.812800333853042
B0027,6,4.169187669175288,3.026006440608932,4.214591094775216,0.65521040396571,-2.2584143358132294,1.4954629097975392,27.621253412790008,26.292447182433687,29.94021567864681,10773.265,3.3978401981445576,2.492471012096456,4.182675464297748,-1.0476986183510903,-3.976047513456661,0.0045396292043965,34.16207101391941,26.163341707715524,42.9279467397339,6410.672,22,1.814238465116796
B0027,7,4.165788713955655,3.016401946410429,4.214587608217131,0.6614467765633358,-2.2579628740533155,1.4951983522368864,27.457331771062783,26.01431907966761,30.210941357697745,10764.344,3.39844226682264,2.4232193266263646,4.202445131277022,-1.057277544603645,-3.976869439992001,0.0038870252283919,33.65117316898919,25.91326636815152,42.34490965860999,6474.156,21,1.816519171293833
B0027,8,4.163660079139109,2.9826932062303464,4.214635719867989,0.6664205858356228,-2.2572601335323284,1.4965323941719824,27.880433672185177,26.609233497591635,30.49677169072192,10686.219,3.411384397730043,2.4791120561344835,4.207150334625055,-1.0548269593999815,-3.9771945719805046,0.0032034727049239,33.993154419553875,26.32052844790478,42.50145921854708,6460.75,20,1.819833556519024
B0027,9,4.183828811287046,3.385830471846611,4.214642748985721,0.560812224239883,-2.256549827004724,1.4952106345773697,28.662816373135666,26.29779152983356,38.07825386314376,9102.89,3.40775629545449,2.428102703648056,4.206634870908589,-1.0553776405080413,-3.9769324995805095,0.0036449132673063,34.121102900157744,26.250108125500603,42.75456095698592,6448.907,19,1.816980986440728
B0027,10,4.164550251742319,3.017822101489728,4.214671315701383,0.6694666277720465,-2.257977731242096,1.4980731471537578,27.648509159182588,26.222666563489057,30.274659085750457,10559.0,3.4031041806987625,2.4202095510772232,4.206620391551443,-1.0554671306178591,-3.9758459422284784,0.003066801674998,34.521504581092735,26.532556061939943,43.20868549225104,6447.125,18,1.8047602710768988
B0027,11,4.165250425986603,3.013774931864697,4.214635129128317,0.663947323052284,-2.2565065501574497,1.4983258057526017,27.71423443658919,26.512068949602064,30.247345624119312,10581.078,3.38665218439762,2.3998890148152445,4.194991220811618,-1.055670294257971,-3.9761066659419098,0.0038525093950555,33.91883669839733,25.910238372733108,42.59572185384836,6431.219,17,1.802177888140868
B0027,12,4.1649720595767485,3.013253213606789,4.214726892600006,0.667183722029113,-2.255823058946468,1.4962397804797338,28.045747000161104,26.362859109875103,30.74581964202981,10564.297,3.4140369130125587,2.483742346997907,4.2023598960429815,-1.0529574586448565,-3.97580379555999,0.0041516587874309,34.203791109857484,26.318007051932856,42.63365730314649,6442.203,16,1.810054375611175
B0027,13,4.164335902389541,2.999638026048905,4.214733011133919,0.661545420793113,-2.254390992470537,1.4974644696546866,27.380863355757604,26.156629993037544,30.06782356139694,10670.063,3.3945090590148355,2.382935984422233,4.206738745019596,-1.0601013419063348,-3.976485689239373,0.0089330454467039,34.48622307207774,26.721485029988013,42.89197473994752,6427.079,15,1.8191618703574552
B0027,14,4.162338153067794,3.0365459515107287,4.214645584941748,0.6733871105913276,-2.2561556579494124,1.4955263595091477,27.99172811358728,26.688517693667794,30.633300490937163,10422.984,3.4204049256076163,2.4903839742860163,4.205268152663341,-1.0537206430621189,-3.976936142536244,0.0139192800257347,34.40141739485763,26.679725292854272,42.73670303920533,6417.156,14,1.806344581230731
B0027,15,4.161484530329148,2.9921705272634203,4.214728469001911,0.6651461678511896,-2.256752849978386,1.4996158446504082,28.03845869109343,26.67819171099853,30.688464138913563,10580.156000000004,3.401908039296132,2.39789040439265,4.205946910651655,-1.060902364203764,-3.978429203873616,0.0056573780602169,34.3150259504104,26.557001937562,42.71819238433457,6398.907,13,1.8120006378747944
B0027,16,4.162700622865407,3.0450920233867587,4.214604037737042,0.6670065173384487,-2.2574954222449084,1.495410171179515,27.90932287798169,26.543814318981283,30.530424300740552,10479.5,3.407597938928066,2.41937557251393,4.205053312485709,-1.0613281994084631,-3.9781812521692537,0.0086874909364606,34.4505269924158,26.60786055056083,42.87852551010068,6384.75,12,1.809238569578753
B0027,17,4.162835533560772,3.00992365072994,4.214871418357896,0.6580115214414956,-2.2583771503832955,1.496185704816975,27.82249628303924,26.57968507698296,30.414027047634487,10589.297,3.377409184208028,2.444119634453687,4.181855642136106,-1.061988907424718,-3.976050497666082,0.0048115513778526,34.741504044616725,27.16608447936004,42.99196482622249,6284.063,11,1.809153485164282
B0027,18,4.16424499342298,3.027174449911604,4.214683893057999,0.6494088184527833,-2.2550195038018845,1.4957546950622185,27.92317571782268,26.697065901171587,30.61040249707008,10748.938,3.3771878224396685,2.395925863485738,4.20282058770571,-1.0662806393885873,-3.975790795970914,0.0060228973007865,34.663008920131865,27.035503711204463,42.920147884014575,6370.937000000005,10,1.8145504562341048
B0027,19,4.159162999639147,2.975368339696841,4.2146891286696375,0.6833399883101445,-2.2565372548896483,1.4976820117696217,28.435350059384103,27.08798606137409,31.236937423286445,10225.11,3.390746744780089,2.408349641748691,4.206436642050531,-1.0653782286766842,-3.978211822678376,0.0034942230992274,34.47643463041281,26.890332641639585,42.77821015998406,6359.812,9,1.809153485164282
B0027,20,4.1591941562292325,2.9497831151957885,4.214694270784029,0.6816432822399595,-2.2558687516072933,1.49873424641319,28.25597239488237,26.864448860369627,30.945135475970847,10270.453,3.393988266669824,2.399239705167686,4.20638281753962,-1.0657949875596555,-3.975995723123535,0.0031924913167354,34.45771838499012,26.74997853742709,42.71393681070588,6346.156,8,1.806555150809371
B0027,21,4.160006060422671,2.9753713950004608,4.214705667259592,0.6804431446262704,-2.2578318353269284,1.4981560841857748,28.10277979814242,26.73159407214843,30.766021072798942,10255.313,3.395270569622429,2.378335964879865,4.205465867894676,-1.0664883306260853,-3.9770352078730906,0.0045400747971425,34.276431502022604,26.635565264459924,42.66066961608101,6328.172,7,1.802401655959492
B0027,22,4.16029528893199,2.988320674531281,4.214674046083129,0.6792538367702532,-2.2556700769201563,1.4969747358667451,28.01812797764872,26.62943693625537,30.625663811403143,10284.375,3.4104656511949063,2.437999478526856,4.206584936190674,-1.0632318841030186,-3.9760554400518497,0.0062928096652375,34.35292925698558,26.541772227520703,42.64239690775237,6326.062,6,1.7964331683322998
B0027,23,4.161428877767411,2.992704339489463,4.214684663145326,0.6734886588615276,-2.254836862949404,1.4973979795919403,27.785336494387973,26.49763510361629,30.429990735435087,10313.407,3.400641404160475,2.484818012933219,4.202786069304105,-1.0590432103446814,-3.9743844585266417,0.0040057363410788,33.64812848797218,25.912130164990632,41.86831727976231,6352.843,5,1.8088036930508289
B0027,24,4.163909074883727,3.030892659240795,4.214796309236678,0.6554648702503845,-2.256753192645451,1.497512999897299,27.94901643994146,26.7313092992594,30.650464477944176,10531.859,3.403879368199544,2.456168013420922,4.206301818692852,-1.0635509942186294,-3.975516779186955,0.00615075317577,33.75077258934032,25.98951235766809,41.97207960495628,6309.172000000006,4,1.7915527748749651
B0027,25,4.202208900597572,3.501787524195586,4.214675943560965,0.4537344937025137,-2.254513581398787,1.4980205271536933,27.318376966501937,25.99477225212433,30.151523919097222,7543.469,3.4141854712687336,2.4697995830050976,4.205750597989692,-1.0638261484808664,-3.97682265503224,0.0064352014899424,33.72038549007088,25.977709355582487,41.92250461031742,6284.297,3,1.7853375192239571
B0027,26,4.162173863885824,3.009334013369628,4.214791980017841,0.6711154915602969,-2.2544818483114346,1.4982017688321,27.288837445898064,25.96076985099695,29.94915608221045,10274.11,3.42305997015048,2.491582666091738,4.20589200120434,-1.0651012851496238,-3.9771390967306814,0.0049998578208822,33.812030459081335,25.926157732808463,42.14300769699952,6265.969,2,1.793209210325309
B0027,27,4.162672981629859,3.0136401874752794,4.214707833516967,0.6648647560398813,-2.258487483263082,1.4959552033306986,27.28298872748812,25.94650083893201,29.94155164449019,10359.328,3.40239306064299,2.394485973926669,4.205560793070628,-1.0684596107286113,-3.9746886011207567,0.0089708563171314,33.79680193008211,25.907382263131502,42.43039551713637,6266.641,1,1.7873097711102113
B0027,28,4.163304721951676,3.03280122813153,4.214656080119211,0.6665234731206998,-2.2565488797972355,1.4976223159743314,27.197780853853,25.86440108404468,29.79846386331716,10312.172,3.3633791712406205,2.4249816079125552,4.186200185347402,-1.0694140697591357,-3.973177131970501,0.0059153411133984,33.92036482801563,26.050915731101185,42.033372446715575,6198.75,0,1.7700926253324452
B0028,1,4.136242167963109,2.8814484282295205,4.200041032574582,0.6425089412479603,-2.235609750216032,1.5055653101634718,27.46874317220577,26.345540975321345,29.583130164671164,10806.079,3.676492835528995,2.6151397684307285,4.181907184700754,-0.9970402880141496,-2.003545780105601,0.0039530735989389,30.261078788805897,26.429257363552026,31.679728237853865,6515.422000000006,27,1.8046847720100736
B0028,2,4.1283980442009405,2.700394734086562,4.200039837498785,0.648094432787484,-2.1861060083296824,1.5036822600062183,27.48786431190017,26.09328233456865,31.39241239025519,10807.328,3.677932362103996,2.578716047628789,4.186798367560072,-0.9969604106618352,-2.0005429484896995,0.0076792458059845,30.02321400619552,26.12187016145863,31.42728999177483,6516.219,26,1.804783321452588
B0028,3,4.128578026139989,2.6834673582852595,4.200343902216926,0.6434886745054904,-2.173237543162488,1.504746450349824,27.37862941989798,26.18320489102502,31.13317965734637,10806.312,3.681544140844236,2.679890873914289,4.186905629206883,-0.997070280271134,-2.001716318999832,0.0026433737140248,30.21665562692593,26.30148047924344,31.694210133469813,6489.5,25,1.797618668222458
B0028,4,4.128609110817882,2.743846258079864,4.200216571383405,0.6406296501393723,-2.22923792883321,1.5031750093588738,27.69584937860347,26.44038247697329,31.385374027640992,10807.906,3.6819955552100256,2.674600586599544,4.1855363847405656,-0.9973030888189304,-2.0013061408259385,0.0029380177679172,30.363564779968748,26.46361777886453,31.84994705182164,6471.25,24,1.7929913687761174
B0028,5,4.129033035037163,2.7424530452657176,4.200037325118692,0.6379636355748839,-2.2289961920577825,1.5030159937202152,27.72630989215193,26.49642672447407,31.54952638884133,10800.765,3.682236658062209,2.655983638577288,4.186483098548598,-0.9974129863341044,-2.003132431573937,0.0044134342131219,30.38370869313896,26.51111076472284,31.89197660091397,6466.672,23,1.7919180081592216
B0028,6,4.133648395099966,2.893880521797591,4.200314820159368,0.6355891498097729,-2.236398670845004,1.502001099526505,27.44155980368164,26.47858232378908,29.6379948334367,10773.265,3.673062191661213,2.5587601304544574,4.167593667891115,-0.9966248234259864,-2.000382265647373,0.0052789420299725,30.151543075778463,26.339716125642624,31.647839531181656,6410.672,22,1.775026135903797
B0028,7,4.130104358008389,2.867026965266345,4.200111045082272,0.6416191423114771,-2.237538747352037,1.5032150654111374,27.281424706621248,26.19881919435645,30.12441249730174,10764.344,3.6821638997402064,2.684075980505414,4.183182085400848,-0.996308984954718,-2.0009566453567627,0.0044554505381894,29.942877366572425,26.081978657015885,31.66717160096336,6474.156,21,1.7920487852223417
B0028,8,4.126406954194861,2.744568906984175,4.2005293521324045,0.6429298627577216,-2.2227039388491203,1.504242349217103,27.923710928655783,26.77566378240552,31.368813415478925,10686.219,3.6829104616020185,2.692955180725203,4.1836584764239335,-0.9974947737184628,-2.003239914163584,0.0029396928561688,30.159672019699293,26.4946424474431,31.543075306784417,6460.75,20,1.790475801581265
B0028,9,4.182669393885188,3.632761699092343,4.200551423728197,0.2895882554293686,-2.237019000637909,1.5015537780729462,27.712570342259376,26.491927879038386,31.17306504233793,9102.89,3.6830910997567576,2.664091579679959,4.186132992895621,-0.9972667051793968,-2.0048267623571854,0.002281299292246,30.18503729745987,26.42252679550981,31.63889282611546,6448.907,19,1.7868365091987264
B0028,10,4.126005668481328,2.750205890015816,4.200105824363631,0.6474006617203918,-2.228046195083026,1.5040791616366247,27.69757518317772,26.41422017267475,31.24477761930145,10559.0,3.682337640011673,2.599501054239839,4.18607245667024,-0.9977254189629398,-2.0036009637765297,0.0025771990386505,30.557366977302667,26.72654908743644,32.06283964981591,6447.125,18,1.7871529619962183
B0028,11,4.1270398930995205,2.733798539040588,4.200074415871439,0.6409698124129766,-2.2052488327234263,1.5062533442257806,27.77263834426661,26.71571443643469,31.33818189336617,10581.078,3.677940301903636,2.5987712023407274,4.177617061522188,-0.9970949960183576,-2.004912384137109,0.0052626479083668,29.87809290999813,26.073901766341304,31.17821904490572,6431.219,17,1.7816340617009505
B0028,12,4.130414822766033,2.8984590682902343,4.200001194630109,0.643531604086795,-2.2368123726951867,1.5042450850998532,27.86289640227005,26.530139720716093,30.647934635998983,10564.297,3.680982701747776,2.568337342317612,4.183570268917493,-0.9972732896654728,-2.007057616844831,0.0042315295392157,30.329541918405045,26.51359515192976,31.830430244172504,6442.203,16,1.7850235136604733
B0028,13,4.131089308811128,2.886237069608154,4.200116152986351,0.637585446320105,-2.237209095662689,1.5069699183911651,27.24280355438783,26.029037318845763,30.047035050693896,10670.063,3.682103130821128,2.571655326217227,4.186886063009724,-0.9970037592871084,-2.002345592887727,0.0056377270822839,30.67805955282036,26.88710614624046,32.176676996947776,6427.079,15,1.7803865429693038
B0028,14,4.125292637244855,2.685914113036767,4.200512619287304,0.65083321503379,-2.148948826074004,1.5027231290680874,28.077432823135304,26.883172802698773,31.564468497512213,10422.984,3.68119828344271,2.5464403411304843,4.186431294608572,-0.9977226887954374,-2.0042056776412545,0.0039866009095767,30.61748146501738,26.881618625470296,32.101579055970326,6417.156,14,1.7789060856417256
B0028,15,4.126241222421258,2.685118444876326,4.200044677797561,0.6395636595988613,-2.148499549146016,1.5036989435099106,28.13010151442265,26.86472295170766,31.906343522477563,10580.156000000004,3.6808780113914015,2.5488905698718844,4.186605296553263,-0.9976984888319612,-2.005381985851277,0.0039134463483929,30.47693232752601,26.75738535571653,31.92722580084625,6398.907,13,1.7738387518973049
B0028,16,4.1261593831032615,2.678049190304575,4.200099848794508,0.6437447308421119,-2.13933755756888,1.5033882162220211,28.008160535724382,26.731107333606992,31.84405064294094,10479.5,3.681645387705789,2.592227961453642,4.186411251128915,-0.997566184368524,-2.008651720668571,0.0051400405121361,30.59851621920085,26.79475837289712,32.17577171129977,6384.75,12,1.769682881523146
B0028,17,4.127752202710896,2.681522250285655,4.200294032498383,0.6316582530031801,-2.139872450838562,1.5032817147724955,27.93123265293994,26.77744788768712,31.65180460592886,10589.297,3.675132179925496,2.598546956085325,4.1643364768914175,-0.9970360820430222,-2.003317125586951,0.0045328861980498,31.100240402928502,27.34376856854934,32.50607956309833,6284.063,11,1.7408787283206992
B0028,18,4.1331618977129,2.924977610633768,4.200224188390678,0.6225624711433685,-2.2365769291399857,1.5052238652927052,27.804351930107355,26.8182210972586,30.58552671909964,10748.938,3.6846266213857497,2.6924907199800523,4.183279934429277,-0.9969371531723804,-2.0076002242955377,0.0033873420104242,30.938169249041685,27.2242309376204,32.36361154404582,6370.937000000005,10,1.7648189744011906
B0028,19,4.1272426828010325,2.8731894719981903,4.200042803917241,0.6545522617678512,-2.2364071555279232,1.5060228224496404,28.3045248128492,27.2695315723836,31.24380195867493,10225.11,3.683254482654808,2.6173421756941537,4.185224082214954,-0.9969974742534108,-2.0035478824784314,0.003129703051341,30.779624907003203,27.07546829589154,32.23987480909281,6359.812,9,1.7617857390844025
B0028,20,4.124760878592761,2.7492057603930755,4.200484708430919,0.6499342443148012,-2.215529616084352,1.5063856867237195,28.338880714307447,27.06458255979432,32.04460872595709,10270.453,3.6830019424524414,2.6240203066915697,4.185772001736481,-0.9968197698794886,-2.0037779278104373,0.0031119203240232,30.70960684046627,26.952556111660147,32.1209393902127,6346.156,8,1.75770610357021
